DGsolv,comment,can_smiles_solvent,can_smiles_solute
0,for_solvent_tsne,CC(C)CCOC(=O)CC(C)C,O
0,for_solvent_tsne,CCCCCCCCSCCCCCCCC,O
0,for_solvent_tsne,CCCCCCCCF,O
0,for_solvent_tsne,CC(C)CCCCCCCO,O
0,for_solvent_tsne,CCCCCC#N,O
0,for_solvent_tsne,CC(C)COC=O,O
0,for_solvent_tsne,CC(C)C(C)(C)C,O
0,for_solvent_tsne,C=C=CC,O
0,for_solvent_tsne,CCCCCCCC=O,O
0,for_solvent_tsne,Clc1ccc(Cl)c(Cl)c1,O
0,for_solvent_tsne,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,O
0,for_solvent_tsne,C=CC[C@H](C)CCC,O
0,for_solvent_tsne,CCCCCC(C)(C)C,O
0,for_solvent_tsne,C=CCCC(C)=O,O
0,for_solvent_tsne,CCC(C)CC,O
0,for_solvent_tsne,C=C1CC(=O)O1,O
0,for_solvent_tsne,CC(Cl)CCl,O
0,for_solvent_tsne,CC1(C)CO1,O
0,for_solvent_tsne,NCCNCCO,O
0,for_solvent_tsne,CC(C)CC(C)O,O
0,for_solvent_tsne,CCCCCSC,O
0,for_solvent_tsne,C=CCCCCCCC=C,O
0,for_solvent_tsne,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,O
0,for_solvent_tsne,ClC(Cl)Cl,O
0,for_solvent_tsne,CCCCCCCCN,O
0,for_solvent_tsne,CCCCC(C)CCCC,O
0,for_solvent_tsne,CCCCCCc1ccccc1,O
0,for_solvent_tsne,O=C=S,O
0,for_solvent_tsne,C=CC1CC2C=CC1C2,O
0,for_solvent_tsne,CSc1ccccc1,O
0,for_solvent_tsne,COCC(C)OC(C)=O,O
0,for_solvent_tsne,ClCCOCCCl,O
0,for_solvent_tsne,C1CCC1,O
0,for_solvent_tsne,OCCCCCO,O
0,for_solvent_tsne,ClCBr,O
0,for_solvent_tsne,N#CCO,O
0,for_solvent_tsne,CCCOC(=O)/C=C\C(=O)OCCC,O
0,for_solvent_tsne,CCCC(C)C,O
0,for_solvent_tsne,CC(C)C(C)C(C)C,O
0,for_solvent_tsne,CCCCC(CC)CC,O
0,for_solvent_tsne,Cc1cccnc1,O
0,for_solvent_tsne,CC#CC,O
0,for_solvent_tsne,CCCCCC(=O)CCCCC,O
0,for_solvent_tsne,Cc1cc(C)cc(C)c1,O
0,for_solvent_tsne,CO,O
0,for_solvent_tsne,C1CCC(SC2CCCCC2)CC1,O
0,for_solvent_tsne,NCCOCCN,O
0,for_solvent_tsne,O=CC(Cl)(Cl)Cl,O
0,for_solvent_tsne,CCC(=O)O,O
0,for_solvent_tsne,ClCC1CO1,O
0,for_solvent_tsne,C=CCCCCCCCCCC,O
0,for_solvent_tsne,C=COCC,O
0,for_solvent_tsne,CC(C)CCSCCC(C)C,O
0,for_solvent_tsne,CCCCCCCCCCCS,O
0,for_solvent_tsne,CCOCCOCCOCCO,O
0,for_solvent_tsne,CCCCCCCCCCCCCC(=O)OCC,O
0,for_solvent_tsne,CC(F)(F)C(F)(F)F,O
0,for_solvent_tsne,CCCBr,O
0,for_solvent_tsne,CCCC(=O)OC,O
0,for_solvent_tsne,CCCCOCCO,O
0,for_solvent_tsne,CC(C)C=O,O
0,for_solvent_tsne,CCC1CC2C=CC1C2,O
0,for_solvent_tsne,CCC(C)CCCC(C)C,O
0,for_solvent_tsne,CCC1CCC(CC)CC1,O
0,for_solvent_tsne,COC(C)OC,O
0,for_solvent_tsne,C=C(C)C(=O)OCCO,O
0,for_solvent_tsne,C/C=C/C=O,O
0,for_solvent_tsne,CCCc1cccc(C)c1,O
0,for_solvent_tsne,CC(F)(F)CC(F)(F)F,O
0,for_solvent_tsne,CCCC(C)(C)C(C)(C)C,O
0,for_solvent_tsne,C=COC=O,O
0,for_solvent_tsne,OCC(Cl)CCl,O
0,for_solvent_tsne,CCc1ccc2ccccc2c1,O
0,for_solvent_tsne,CC(C=O)c1ccccc1,O
0,for_solvent_tsne,CCN(CC)C(C)=O,O
0,for_solvent_tsne,CC1CCCS1,O
0,for_solvent_tsne,CCC=O,O
0,for_solvent_tsne,CCCCCCCCC(=O)OCCCC,O
0,for_solvent_tsne,CCCCC(=O)O,O
0,for_solvent_tsne,CCCCCCCCCCCC,O
0,for_solvent_tsne,COc1ccccc1N,O
0,for_solvent_tsne,ClC(Cl)C(Cl)Cl,O
0,for_solvent_tsne,C=C(C)C(C)C,O
0,for_solvent_tsne,COC(=O)C(C)(C)O,O
0,for_solvent_tsne,CCCC(=O)OCC,O
0,for_solvent_tsne,CCOCCOCCOC(C)=O,O
0,for_solvent_tsne,CCCCCCCCN(CCCCCCCC)CCCCCCCC,O
0,for_solvent_tsne,CCCCN,O
0,for_solvent_tsne,CC=C=CC,O
0,for_solvent_tsne,C=CCN,O
0,for_solvent_tsne,CCC#N,O
0,for_solvent_tsne,C/C=C/CCCCCC,O
0,for_solvent_tsne,ClC(Cl)(Cl)Cl,O
0,for_solvent_tsne,CC1C[C@H](C)[C@H](C)C1,O
0,for_solvent_tsne,CCOC(C)(C)C,O
0,for_solvent_tsne,c1ccncc1,O
0,for_solvent_tsne,C1=Cc2ccccc2C1,O
0,for_solvent_tsne,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,O
0,for_solvent_tsne,CCOS(=O)(=O)O,O
0,for_solvent_tsne,FC(F)OC(F)F,O
0,for_solvent_tsne,CCc1ccc(CC)c(CC)c1,O
0,for_solvent_tsne,CC(C)=O,O
0,for_solvent_tsne,Cc1cccc(CO)c1,O
0,for_solvent_tsne,CC(C)C(C)C,O
0,for_solvent_tsne,C#CC(=C)C,O
0,for_solvent_tsne,CCC(C)C(C)=O,O
0,for_solvent_tsne,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,O
0,for_solvent_tsne,CCCCCOC(C)=O,O
0,for_solvent_tsne,CC1CCc2ccccc21,O
0,for_solvent_tsne,[N-]=[N+]=O,O
0,for_solvent_tsne,CC(=O)O,O
0,for_solvent_tsne,CC(C)COC(C)(C)C,O
0,for_solvent_tsne,C=CC(C)OC(C)=O,O
0,for_solvent_tsne,C=CC,O
0,for_solvent_tsne,C=C(C)CCC,O
0,for_solvent_tsne,C=CC(=O)OCC(C)C,O
0,for_solvent_tsne,O=C1CCCCCO1,O
0,for_solvent_tsne,FC(F)=C(F)Br,O
0,for_solvent_tsne,C=CC(Cl)CCl,O
0,for_solvent_tsne,C=CCOCC1CO1,O
0,for_solvent_tsne,CCCCCCl,O
0,for_solvent_tsne,CCCCC(=O)CC,O
0,for_solvent_tsne,C/C=C/c1ccccc1,O
0,for_solvent_tsne,C=C(CC)CC,O
0,for_solvent_tsne,CC(O)Cc1ccccc1,O
0,for_solvent_tsne,CC1CCC(CO)CC1,O
0,for_solvent_tsne,CCc1cc(C)ccc1C,O
0,for_solvent_tsne,CC1=CC=CC1,O
0,for_solvent_tsne,C=C(CC)CCCC,O
0,for_solvent_tsne,NCCN,O
0,for_solvent_tsne,CCc1cccc2ccccc12,O
0,for_solvent_tsne,ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,O
0,for_solvent_tsne,CCCCCCCC(=O)OCC,O
0,for_solvent_tsne,CC(C)CCCCC(C)C,O
0,for_solvent_tsne,CCCCCCCC/C=C/CCCCCCCC(=O)OC,O
0,for_solvent_tsne,CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OCC,O
0,for_solvent_tsne,CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC,O
0,for_solvent_tsne,CCCCCCCC,O
0,for_solvent_tsne,CC(=O)OC(C)=O,O
0,for_solvent_tsne,O=CO,O
0,for_solvent_tsne,C[C@H]1CCCC[C@@H]1C,O
0,for_solvent_tsne,O=CCCCO,O
0,for_solvent_tsne,C1CS1,O
0,for_solvent_tsne,Cc1ccc(O)c(C)c1,O
0,for_solvent_tsne,CCCCOS(=O)(=O)O,O
0,for_solvent_tsne,C[C@H]1CCCC[C@H]1C,O
0,for_solvent_tsne,CC(=O)OC(C)C,O
0,for_solvent_tsne,C=CC(CC)CC,O
0,for_solvent_tsne,CCSC(C)(C)C,O
0,for_solvent_tsne,CNCCO,O
0,for_solvent_tsne,C/C=C/CC,O
0,for_solvent_tsne,Cc1ccc2scc(C)c2c1,O
0,for_solvent_tsne,CCCCC(=O)CCC,O
0,for_solvent_tsne,CCOC(=O)CC(C)=O,O
0,for_solvent_tsne,CCCCC,O
0,for_solvent_tsne,CC(Cl)(Cl)Cl,O
0,for_solvent_tsne,Cc1cccs1,O
0,for_solvent_tsne,CC1OC(C)OC(C)O1,O
0,for_solvent_tsne,CCCCCC(C)CCC,O
0,for_solvent_tsne,CC(C)c1ccc(C(C)C)cc1,O
0,for_solvent_tsne,CCCCCl,O
0,for_solvent_tsne,CC(N)CN,O
0,for_solvent_tsne,CC(C)(C)OCC(O)COC(C)(C)C,O
0,for_solvent_tsne,O=C(Cl)c1cccc(Cl)c1,O
0,for_solvent_tsne,CCCCCCCCCCCCCC[C@@H](O)[C@@H](O)[C@H](CO[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)NC(=O)CCCCCCC,O
0,for_solvent_tsne,CCOCCC(=O)OCC,O
0,for_solvent_tsne,O=COCc1ccccc1,O
0,for_solvent_tsne,C/C=C\C(=O)O,O
0,for_solvent_tsne,NC1CCCC1,O
0,for_solvent_tsne,CCCC(=O)OCCC(C)C,O
0,for_solvent_tsne,CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC,O
0,for_solvent_tsne,CCC(C)(O)CC,O
0,for_solvent_tsne,CCC(C)OC(C)CC,O
0,for_solvent_tsne,OCCOCCN1CCOCC1,O
0,for_solvent_tsne,CC(C)C(C)C(C)(C)C,O
0,for_solvent_tsne,O=C(Cl)C(Cl)(Cl)Cl,O
0,for_solvent_tsne,CC(C)(C)CC(C)(C)S,O
0,for_solvent_tsne,COCCOCCOCCO,O
0,for_solvent_tsne,CC(O)CC(C)(C)O,O
0,for_solvent_tsne,CCCCCCCc1ccccc1,O
0,for_solvent_tsne,CCCCCCC(CO)CCCC,O
0,for_solvent_tsne,ClCCl,O
0,for_solvent_tsne,CCC(C)(C)CC(C)C,O
0,for_solvent_tsne,CC(C)(C)NC=O,O
0,for_solvent_tsne,FC(F)(Br)Br,O
0,for_solvent_tsne,CC(=CC(C)(C)C)CC(C)(C)C,O
0,for_solvent_tsne,CCCCCCC(C)=O,O
0,for_solvent_tsne,CCC(C)C(C)(C)C,O
0,for_solvent_tsne,CCCC(C)O,O
0,for_solvent_tsne,Cc1ccc(Cl)cc1,O
0,for_solvent_tsne,C/C=C(/C)CC,O
0,for_solvent_tsne,CC(C)C(=O)OCC(C)(C)C(O)C(C)C,O
0,for_solvent_tsne,CCC(=O)CCC(C)C,O
0,for_solvent_tsne,N#CC1CC1,O
0,for_solvent_tsne,CCCCCCCCO,O
0,for_solvent_tsne,CCCCCCCO,O
0,for_solvent_tsne,COP(=O)(OC)OC,O
0,for_solvent_tsne,COC(C)(C)C,O
0,for_solvent_tsne,FC(F)(Cl)C(F)(F)Cl,O
0,for_solvent_tsne,BrB(Br)Br,O
0,for_solvent_tsne,CN1CCCC1=O,O
0,for_solvent_tsne,CCOC(=O)C(C)(C)C,O
0,for_solvent_tsne,CCCCSC,O
0,for_solvent_tsne,ClCCOCOCCCl,O
0,for_solvent_tsne,CCCCCO,O
0,for_solvent_tsne,Clc1ccccc1Cl,O
0,for_solvent_tsne,C1CCSC1,O
0,for_solvent_tsne,C1COCOC1,O
0,for_solvent_tsne,CCCCCCCCCCCCCCCCI,O
0,for_solvent_tsne,CC(C)=C(C)C,O
0,for_solvent_tsne,CCSC(C)=O,O
0,for_solvent_tsne,ICI,O
0,for_solvent_tsne,CCCCCOC,O
0,for_solvent_tsne,C/C=C\C,O
0,for_solvent_tsne,CCCCCCCCCCCC(=O)OCC,O
0,for_solvent_tsne,C=C=C(C)C,O
0,for_solvent_tsne,FC(Cl)(Cl)Cl,O
0,for_solvent_tsne,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,O
0,for_solvent_tsne,C=CCCCCCCCCCCCCC,O
0,for_solvent_tsne,[H]O[H],O
0,for_solvent_tsne,CCc1ccc(C)c(C)c1,O
0,for_solvent_tsne,COC(C)C,O
0,for_solvent_tsne,CCOCC(C)OC(C)=O,O
0,for_solvent_tsne,C=CC/C=C/C,O
0,for_solvent_tsne,CCC(O)OC(O)CC,O
0,for_solvent_tsne,c1ccc(COCc2ccccc2)cc1,O
0,for_solvent_tsne,CCOCCOCCOCCOCCO,O
0,for_solvent_tsne,CCCC[C@@H](C)C(=O)[O-],O
0,for_solvent_tsne,c1cocn1,O
0,for_solvent_tsne,Cc1ccccc1N,O
0,for_solvent_tsne,CC[C@H](C)[NH2+][C@H](C)CC,O
0,for_solvent_tsne,CC(=O)CC(C)(C)O,O
0,for_solvent_tsne,CCCCCCCCNCCCCCCCC,O
0,for_solvent_tsne,CCC(C)OC(C)=O,O
0,for_solvent_tsne,CCCCCSCC,O
0,for_solvent_tsne,C1=CCCCCC1,O
0,for_solvent_tsne,CCCCCCOCCCCCC,O
0,for_solvent_tsne,CC(C)C1CCCCC1,O
0,for_solvent_tsne,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,O
0,for_solvent_tsne,CC(C)(O)C#N,O
0,for_solvent_tsne,CCCCOC(=O)CC,O
0,for_solvent_tsne,CCCCC(C)O,O
0,for_solvent_tsne,c1ccc2c(c1)CCC2,O
0,for_solvent_tsne,CCS(=O)(=O)Cl,O
0,for_solvent_tsne,C1=C\C=C/C=C\C=C/1,O
0,for_solvent_tsne,CCCOC(=O)CCC,O
0,for_solvent_tsne,CCc1c(C)ccc(C)c1C,O
0,for_solvent_tsne,CCCC(C)S,O
0,for_solvent_tsne,CC1CCC(C)CC1,O
0,for_solvent_tsne,Cc1cscc1C,O
0,for_solvent_tsne,COC(C)COC(C)CO,O
0,for_solvent_tsne,OCc1ccco1,O
0,for_solvent_tsne,FC(F)(F)I,O
0,for_solvent_tsne,Cn1cccc1,O
0,for_solvent_tsne,FC(F)CC(F)(F)F,O
0,for_solvent_tsne,CCC(CC)(CC)CC,O
0,for_solvent_tsne,CC[NH+](C)CC,O
0,for_solvent_tsne,CCC(=O)OC,O
0,for_solvent_tsne,Cc1ccc2c(c1)CCC2,O
0,for_solvent_tsne,C=COC(=O)C(C)(C)C,O
0,for_solvent_tsne,CNC(C)=O,O
0,for_solvent_tsne,FC(F)=C(F)C(F)(F)F,O
0,for_solvent_tsne,CC(C)CC=O,O
0,for_solvent_tsne,CCCCOCC(C)OCC(C)O,O
0,for_solvent_tsne,CC(C)Cc1ccccc1,O
0,for_solvent_tsne,C#CCCCCCC,O
0,for_solvent_tsne,c1ccc2c(c1)COC2,O
0,for_solvent_tsne,CCCCOP(=O)(OCCCC)OCCCC,O
0,for_solvent_tsne,CCCCCCCCCCCO,O
0,for_solvent_tsne,CCCCCCC(C)O,O
0,for_solvent_tsne,OCCOCCOCCO,O
0,for_solvent_tsne,C=CCCCCCCCCCCC,O
0,for_solvent_tsne,C=C(C)CC(C)(C)C,O
0,for_solvent_tsne,CCOS(=O)(=O)OCC,O
0,for_solvent_tsne,CC(C)(C)c1ccccc1,O
0,for_solvent_tsne,C=Cc1ccc(C(C)(C)C)cc1,O
0,for_solvent_tsne,CCOC(=O)CC(=O)OCC,O
0,for_solvent_tsne,CCCCCCCCCC,O
0,for_solvent_tsne,CCC(C(C)C)C(C)C,O
0,for_solvent_tsne,COCC(C)C,O
0,for_solvent_tsne,CC1CCC(C)C(C)C1C,O
0,for_solvent_tsne,FC(F)(F)C(F)(Cl)Cl,O
0,for_solvent_tsne,CCCCCCCCCCOC(C)=O,O
0,for_solvent_tsne,CCCCCCCCOC(C)=O,O
0,for_solvent_tsne,CCCCOC(=O)/C=C\C(=O)OCCCC,O
0,for_solvent_tsne,CCC(C)(C)C(C)C,O
0,for_solvent_tsne,CC(C)c1cccc(C(C)C)c1,O
0,for_solvent_tsne,C/C(Cl)=C/CCl,O
0,for_solvent_tsne,CCCCC(C)CCCO,O
0,for_solvent_tsne,CCCCCCCCCCCCCc1ccccc1,O
0,for_solvent_tsne,CCC/C=C(/C=O)CC,O
0,for_solvent_tsne,C=CC(O)C#N,O
0,for_solvent_tsne,OOCCCc1ccccc1,O
0,for_solvent_tsne,CC1C=Cc2ccccc21,O
0,for_solvent_tsne,CCCCCCC(C)C(C)C,O
0,for_solvent_tsne,COC(=O)CO,O
0,for_solvent_tsne,OCC1CO1,O
0,for_solvent_tsne,CC1Cc2ccccc2S1,O
0,for_solvent_tsne,CCCCOCCCC,O
0,for_solvent_tsne,CCOCCOCCO,O
0,for_solvent_tsne,CCCCCC(=O)CC,O
0,for_solvent_tsne,C=Cc1ccccc1CC,O
0,for_solvent_tsne,CCCCOC(=O)c1ccccc1,O
0,for_solvent_tsne,OCCCCl,O
0,for_solvent_tsne,CN(C)CCO,O
0,for_solvent_tsne,CCSCC,O
0,for_solvent_tsne,COC(=O)CC#N,O
0,for_solvent_tsne,Cc1cccc(C(C)C)c1,O
0,for_solvent_tsne,c1ccccc1,O
0,for_solvent_tsne,CCOC(=O)Cl,O
0,for_solvent_tsne,CCCC(C)CCC,O
0,for_solvent_tsne,C/C=C/C(C)C,O
0,for_solvent_tsne,OO,O
0,for_solvent_tsne,NCCNCCNCCN,O
0,for_solvent_tsne,CCCCCCCCCCS,O
0,for_solvent_tsne,CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C,O
0,for_solvent_tsne,CCCC(CC)CC,O
0,for_solvent_tsne,FC(F)(F)CCl,O
0,for_solvent_tsne,C=CCCCCCCCCCCCC,O
0,for_solvent_tsne,CC(C)I,O
0,for_solvent_tsne,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,O
0,for_solvent_tsne,CCC(C)Br,O
0,for_solvent_tsne,CCOC(=O)c1ccccc1,O
0,for_solvent_tsne,CN(C)C=O,O
0,for_solvent_tsne,CCCCCCCCC=O,O
0,for_solvent_tsne,CNC1CCCCC1,O
0,for_solvent_tsne,CC(C)CCC(C)C,O
0,for_solvent_tsne,CC(=O)OCc1ccccc1,O
0,for_solvent_tsne,CCC(C)(CC)CC,O
0,for_solvent_tsne,CCCCOCC(C)O,O
0,for_solvent_tsne,[O-][Cl+3]([O-])([O-])O,O
0,for_solvent_tsne,COCC(C)OCC(C)OC(C)CO,O
0,for_solvent_tsne,CCCS(=O)(=O)Cl,O
0,for_solvent_tsne,Cc1ccsc1,O
0,for_solvent_tsne,CCC1CCCCC1,O
0,for_solvent_tsne,O=S(=O)(O)Cl,O
0,for_solvent_tsne,CCOCC(C)O,O
0,for_solvent_tsne,C=C=CCC,O
0,for_solvent_tsne,COC(=O)c1ccc(C(=O)OC)c(C(=O)OC)c1,O
0,for_solvent_tsne,CC(c1ccccc1)c1ccccc1,O
0,for_solvent_tsne,C=C(C)C(=C)C,O
0,for_solvent_tsne,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,O
0,for_solvent_tsne,C/C=C\C#N,O
0,for_solvent_tsne,ClC(Cl)(Cl)c1ccccc1,O
0,for_solvent_tsne,C/C=C\CCC,O
0,for_solvent_tsne,CCCCO,O
0,for_solvent_tsne,CC/C=C\CCC,O
0,for_solvent_tsne,CCC(C)C(C)CC,O
0,for_solvent_tsne,FC(Cl)C(F)(F)F,O
0,for_solvent_tsne,CC(C)=CC=C(C)C,O
0,for_solvent_tsne,CC(=O)CC(C)=O,O
0,for_solvent_tsne,CCCCCCN,O
0,for_solvent_tsne,CCC(CC)CC,O
0,for_solvent_tsne,C/C=C\CC,O
0,for_solvent_tsne,CC(C)(C)OC=O,O
0,for_solvent_tsne,O=C1CCCC1,O
0,for_solvent_tsne,CCCCC=O,O
0,for_solvent_tsne,FC(F)(F)C(Cl)Br,O
0,for_solvent_tsne,CCOCCOC(C)=O,O
0,for_solvent_tsne,SCc1ccccc1,O
0,for_solvent_tsne,CC(C)=CC(C)(C)C,O
0,for_solvent_tsne,ClP(Cl)Cl,O
0,for_solvent_tsne,BrCCBr,O
0,for_solvent_tsne,C#Cc1ccccc1,O
0,for_solvent_tsne,C=C(C)C#N,O
0,for_solvent_tsne,CCCCCCCC(C)C(C)C,O
0,for_solvent_tsne,CN(C)CCN(C)C,O
0,for_solvent_tsne,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,O
0,for_solvent_tsne,CCC(C)N,O
0,for_solvent_tsne,CCCCCCCCCC(=O)OCC,O
0,for_solvent_tsne,C=CCOC(=O)c1ccccc1C(=O)OCC=C,O
0,for_solvent_tsne,FC1(F)C(F)(F)C(F)(Cl)C1(F)Cl,O
0,for_solvent_tsne,CCc1cccc(CC)c1CC,O
0,for_solvent_tsne,CC(C)CC(C)C,O
0,for_solvent_tsne,C=C1CCC2CC1C2(C)C,O
0,for_solvent_tsne,CC,O
0,for_solvent_tsne,C=CC(CC)CCC,O
0,for_solvent_tsne,C=Cc1ccccc1,O
0,for_solvent_tsne,C=CC1CCCCC1,O
0,for_solvent_tsne,CC(C)COCC(C)C,O
0,for_solvent_tsne,CCOC(=O)CCC(=O)OCC,O
0,for_solvent_tsne,CCC(C)=O,O
0,for_solvent_tsne,CC=CCOC(C)=O,O
0,for_solvent_tsne,CC(=O)OO,O
0,for_solvent_tsne,CCc1ccccc1CC,O
0,for_solvent_tsne,COCCOCCO,O
0,for_solvent_tsne,CCCC(C)(C)C,O
0,for_solvent_tsne,CC(C)CC1CCCCC1,O
0,for_solvent_tsne,C=CCC(C)C,O
0,for_solvent_tsne,CCC(C)O,O
0,for_solvent_tsne,C=CCCCCCCC,O
0,for_solvent_tsne,CCC=C(C)C,O
0,for_solvent_tsne,CCCCCCCCCCCN,O
0,for_solvent_tsne,C1=CCC=C1,O
0,for_solvent_tsne,CCc1cc(CC)c(CC)c(CC)c1,O
0,for_solvent_tsne,CCc1ccc(C(C)(C)C)cc1,O
0,for_solvent_tsne,BrC(Br)C(Br)Br,O
0,for_solvent_tsne,OCCCCOC1CCCO1,O
0,for_solvent_tsne,CCOC(C)C,O
0,for_solvent_tsne,CCCCc1cccc2ccccc12,O
0,for_solvent_tsne,OCCCCO,O
0,for_solvent_tsne,CCCCCCC(C)C,O
0,for_solvent_tsne,NC=O,O
0,for_solvent_tsne,Cc1cc(C)nc(C)c1,O
0,for_solvent_tsne,C=CC(=O)OCCC(=O)O,O
0,for_solvent_tsne,C=C(F)C(F)(F)F,O
0,for_solvent_tsne,CCCCCCCCCCCCCCCC(=O)OC(C)C,O
0,for_solvent_tsne,CN=C=O,O
0,for_solvent_tsne,CCCCCCOCCOCCO,O
0,for_solvent_tsne,CCC(C)(C)SC,O
0,for_solvent_tsne,CCO,O
0,for_solvent_tsne,COC,O
0,for_solvent_tsne,CCl,O
0,for_solvent_tsne,CCCCN=C=O,O
0,for_solvent_tsne,C=CCOC(=O)C(=C)C,O
0,for_solvent_tsne,CCC(C)(C)C(=O)O,O
0,for_solvent_tsne,Cc1ccc(Cl)cc1C,O
0,for_solvent_tsne,CCCCOCCOC(C)=O,O
0,for_solvent_tsne,C1CCC(NC2CCCCC2)CC1,O
0,for_solvent_tsne,CCC(OCCCOC)OC(C)=O,O
0,for_solvent_tsne,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,O
0,for_solvent_tsne,C=CCC,O
0,for_solvent_tsne,CCN(CC)c1ccccc1,O
0,for_solvent_tsne,NCCNCCNCCNCCN,O
0,for_solvent_tsne,COCC(C)N,O
0,for_solvent_tsne,CCCCCCCC(C)C,O
0,for_solvent_tsne,C1CCCCCC1,O
0,for_solvent_tsne,CCCCOCCOCCOCCO,O
0,for_solvent_tsne,CCOC(C)(C)CC,O
0,for_solvent_tsne,FC(F)Cl,O
0,for_solvent_tsne,CC(Cl)C(C)Cl,O
0,for_solvent_tsne,C[C@H]1CCC[C@H]1C,O
0,for_solvent_tsne,CCC(C)(C)CC,O
0,for_solvent_tsne,CC(O)CC=O,O
0,for_solvent_tsne,Brc1cccc2ccccc12,O
0,for_solvent_tsne,CCOc1ccc(N)cc1,O
0,for_solvent_tsne,CCCCCc1cccc2ccccc12,O
0,for_solvent_tsne,Cc1ccc(C)c(C)c1C,O
0,for_solvent_tsne,C#CC(C)C,O
0,for_solvent_tsne,C=CCC(C)CC,O
0,for_solvent_tsne,C=C/C=C/CC,O
0,for_solvent_tsne,CCCc1ccccc1,O
0,for_solvent_tsne,Ic1ccccc1,O
0,for_solvent_tsne,O=Cc1ccccc1,O
0,for_solvent_tsne,O,O
0,for_solvent_tsne,C=CC=C,O
0,for_solvent_tsne,Clc1cccc(Cl)c1,O
0,for_solvent_tsne,CCOCCCOC(O)CC,O
0,for_solvent_tsne,CCCSCCC,O
0,for_solvent_tsne,CSC,O
0,for_solvent_tsne,CCOCOCC,O
0,for_solvent_tsne,COCCOCCOCCOCCOC,O
0,for_solvent_tsne,CCCC(C)CCC(C)C,O
0,for_solvent_tsne,CCCCCCI,O
0,for_solvent_tsne,FC(F)=C(F)OC(F)(F)F,O
0,for_solvent_tsne,CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC,O
0,for_solvent_tsne,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,O
0,for_solvent_tsne,Cc1ccccc1,O
0,for_solvent_tsne,CC(Cl)Cl,O
0,for_solvent_tsne,OCCN1CCOCC1,O
0,for_solvent_tsne,CC(C)C(C)(C)C(C)C,O
0,for_solvent_tsne,CC(=O)CCC(C)C,O
0,for_solvent_tsne,CCCCCC(C)O,O
0,for_solvent_tsne,CCc1ccccc1N,O
0,for_solvent_tsne,N#CC=CCCC#N,O
0,for_solvent_tsne,O=S1(=O)CCCC1,O
0,for_solvent_tsne,Cc1ccc(Cl)cc1Cl,O
0,for_solvent_tsne,CC1CC=CC1,O
0,for_solvent_tsne,CCCC=O,O
0,for_solvent_tsne,FC(F)(F)C(F)(F)C(F)(F)F,O
0,for_solvent_tsne,CN1CCCC1=S,O
0,for_solvent_tsne,CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,O
0,for_solvent_tsne,CCCCCCCCCOC(C)=O,O
0,for_solvent_tsne,CCCc1ccccc1C,O
0,for_solvent_tsne,C1=COCC1,O
0,for_solvent_tsne,CCCCSCCCC,O
0,for_solvent_tsne,C=C(F)F,O
0,for_solvent_tsne,O=S(=O)=O,O
0,for_solvent_tsne,CC(C)(C)S,O
0,for_solvent_tsne,CCCC(=O)O,O
0,for_solvent_tsne,CC(=O)CO,O
0,for_solvent_tsne,CC(C)(OO)c1ccccc1,O
0,for_solvent_tsne,CSC(C)(C)C,O
0,for_solvent_tsne,CC1CCC[C@@H](O)C1,O
0,for_solvent_tsne,CCCCCCCCCS,O
0,for_solvent_tsne,CCOCCOCCOCC,O
0,for_solvent_tsne,C1CSC1,O
0,for_solvent_tsne,C1CCNC1,O
0,for_solvent_tsne,CC1CC(C)CC(C)C1,O
0,for_solvent_tsne,CC1=CCC(=C(C)C)CC1,O
0,for_solvent_tsne,C=CC=O,O
0,for_solvent_tsne,COC=O,O
0,for_solvent_tsne,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,O
0,for_solvent_tsne,FC(F)(Cl)Cl,O
0,for_solvent_tsne,C/C=C/C=C/C,O
